ChapterID,SuraID,VerseID,AyahText,SuraName,partID,Meaning
14,15,20,وجعلنا لكم فيها معايش ومن لستم له برازقين,الحجر,27,وَجَعَلْنَا لَكُمْ فِيهَا مَعَايِشَ وَمَنْ لَسْتُمْ لَهُ بِرَازِقِينَ
14,15,21,وان من شيء الا عندنا خزائنه وما ننزله الا بقدر معلوم,الحجر,27,وَإِنْ مِنْ شَيْءٍ إِلَّا عِنْدَنَا خَزَائِنُهُ وَمَا نُنَزِّلُهُ إِلَّا بِقَدَرٍ مَعْلُومٍ
14,15,22,وارسلنا الرياح لواقح فانزلنا من السماء ماء فاسقيناكموه وما انتم له بخازنين,الحجر,27,وَأَرْسَلْنَا الرِّيَاحَ لَوَاقِحَ فَأَنْزَلْنَا مِنَ السَّمَاءِ مَاءً فَأَسْقَيْنَاكُمُوهُ وَمَا أَنْتُمْ لَهُ بِخَازِنِينَ
14,15,23,وانا لنحن نحيي ونميت ونحن الوارثون,الحجر,27,وَإِنَّا لَنَحْنُ نُحْيِي وَنُمِيتُ وَنَحْنُ الْوَارِثُونَ
14,15,24,ولقد علمنا المستقدمين منكم ولقد علمنا المستاخرين,الحجر,27,وَلَقَدْ عَلِمْنَا الْمُسْتَقْدِمِينَ مِنْكُمْ وَلَقَدْ عَلِمْنَا الْمُسْتَأْخِرِينَ
14,15,25,وان ربك هو يحشرهم انه حكيم عليم,الحجر,27,وَإِنَّ رَبَّكَ هُوَ يَحْشُرُهُمْ ۚ إِنَّهُ حَكِيمٌ عَلِيمٌ
14,15,26,ولقد خلقنا الانسان من صلصال من حما مسنون,الحجر,27,وَلَقَدْ خَلَقْنَا الْإِنْسَانَ مِنْ صَلْصَالٍ مِنْ حَمَإٍ مَسْنُونٍ
14,15,27,والجان خلقناه من قبل من نار السموم,الحجر,27,وَالْجَانَّ خَلَقْنَاهُ مِنْ قَبْلُ مِنْ نَارِ السَّمُومِ
14,15,28,واذ قال ربك للملائكة اني خالق بشرا من صلصال من حما مسنون,الحجر,27,وَإِذْ قَالَ رَبُّكَ لِلْمَلَائِكَةِ إِنِّي خَالِقٌ بَشَرًا مِنْ صَلْصَالٍ مِنْ حَمَإٍ مَسْنُونٍ
14,15,29,فاذا سويته ونفخت فيه من روحي فقعوا له ساجدين,الحجر,27,فَإِذَا سَوَّيْتُهُ وَنَفَخْتُ فِيهِ مِنْ رُوحِي فَقَعُوا لَهُ سَاجِدِينَ
14,15,30,فسجد الملائكة كلهم اجمعون,الحجر,27,فَسَجَدَ الْمَلَائِكَةُ كُلُّهُمْ أَجْمَعُونَ
14,15,31,الا ابليس ابى ان يكون مع الساجدين,الحجر,27,إِلَّا إِبْلِيسَ أَبَىٰ أَنْ يَكُونَ مَعَ السَّاجِدِينَ
14,15,32,قال يا ابليس ما لك الا تكون مع الساجدين,الحجر,27,قَالَ يَا إِبْلِيسُ مَا لَكَ أَلَّا تَكُونَ مَعَ السَّاجِدِينَ
14,15,33,قال لم اكن لاسجد لبشر خلقته من صلصال من حما مسنون,الحجر,27,قَالَ لَمْ أَكُنْ لِأَسْجُدَ لِبَشَرٍ خَلَقْتَهُ مِنْ صَلْصَالٍ مِنْ حَمَإٍ مَسْنُونٍ
14,15,34,قال فاخرج منها فانك رجيم,الحجر,27,قَالَ فَاخْرُجْ مِنْهَا فَإِنَّكَ رَجِيمٌ
14,15,35,وان عليك اللعنة الى يوم الدين,الحجر,27,وَإِنَّ عَلَيْكَ اللَّعْنَةَ إِلَىٰ يَوْمِ الدِّينِ
14,15,36,قال رب فانظرني الى يوم يبعثون,الحجر,27,قَالَ رَبِّ فَأَنْظِرْنِي إِلَىٰ يَوْمِ يُبْعَثُونَ
14,15,37,قال فانك من المنظرين,الحجر,27,قَالَ فَإِنَّكَ مِنَ الْمُنْظَرِينَ
14,15,38,الى يوم الوقت المعلوم,الحجر,27,إِلَىٰ يَوْمِ الْوَقْتِ الْمَعْلُومِ
14,15,39,قال رب بما اغويتني لازينن لهم في الارض ولاغوينهم اجمعين,الحجر,27,قَالَ رَبِّ بِمَا أَغْوَيْتَنِي لَأُزَيِّنَنَّ لَهُمْ فِي الْأَرْضِ وَلَأُغْوِيَنَّهُمْ أَجْمَعِينَ
14,15,40,الا عبادك منهم المخلصين,الحجر,27,إِلَّا عِبَادَكَ مِنْهُمُ الْمُخْلَصِينَ
14,15,41,قال هذا صراط علي مستقيم,الحجر,27,قَالَ هَٰذَا صِرَاطٌ عَلَيَّ مُسْتَقِيمٌ
14,15,42,ان عبادي ليس لك عليهم سلطان الا من اتبعك من الغاوين,الحجر,27,إِنَّ عِبَادِي لَيْسَ لَكَ عَلَيْهِمْ سُلْطَانٌ إِلَّا مَنِ اتَّبَعَكَ مِنَ الْغَاوِينَ
14,15,43,وان جهنم لموعدهم اجمعين,الحجر,27,وَإِنَّ جَهَنَّمَ لَمَوْعِدُهُمْ أَجْمَعِينَ
14,15,44,لها سبعة ابواب لكل باب منهم جزء مقسوم,الحجر,27,لَهَا سَبْعَةُ أَبْوَابٍ لِكُلِّ بَابٍ مِنْهُمْ جُزْءٌ مَقْسُومٌ
14,15,45,ان المتقين في جنات وعيون,الحجر,27,إِنَّ الْمُتَّقِينَ فِي جَنَّاتٍ وَعُيُونٍ
14,15,46,ادخلوها بسلام امنين,الحجر,27,ادْخُلُوهَا بِسَلَامٍ آمِنِينَ
14,15,47,ونزعنا ما في صدورهم من غل اخوانا على سرر متقابلين,الحجر,27,وَنَزَعْنَا مَا فِي صُدُورِهِمْ مِنْ غِلٍّ إِخْوَانًا عَلَىٰ سُرُرٍ مُتَقَابِلِينَ
14,15,48,لا يمسهم فيها نصب وما هم منها بمخرجين,الحجر,27,لَا يَمَسُّهُمْ فِيهَا نَصَبٌ وَمَا هُمْ مِنْهَا بِمُخْرَجِينَ
14,15,49,نبئ عبادي اني انا الغفور الرحيم,الحجر,27,نَبِّئْ عِبَادِي أَنِّي أَنَا الْغَفُورُ الرَّحِيمُ
14,15,50,وان عذابي هو العذاب الاليم,الحجر,27,وَأَنَّ عَذَابِي هُوَ الْعَذَابُ الْأَلِيمُ
14,15,51,ونبئهم عن ضيف ابراهيم,الحجر,27,وَنَبِّئْهُمْ عَنْ ضَيْفِ إِبْرَاهِيمَ
14,15,52,اذ دخلوا عليه فقالوا سلاما قال انا منكم وجلون,الحجر,27,إِذْ دَخَلُوا عَلَيْهِ فَقَالُوا سَلَامًا قَالَ إِنَّا مِنْكُمْ وَجِلُونَ
14,15,53,قالوا لا توجل انا نبشرك بغلام عليم,الحجر,27,قَالُوا لَا تَوْجَلْ إِنَّا نُبَشِّرُكَ بِغُلَامٍ عَلِيمٍ
14,15,54,قال ابشرتموني على ان مسني الكبر فبم تبشرون,الحجر,27,قَالَ أَبَشَّرْتُمُونِي عَلَىٰ أَنْ مَسَّنِيَ الْكِبَرُ فَبِمَ تُبَشِّرُونَ
14,15,55,قالوا بشرناك بالحق فلا تكن من القانطين,الحجر,27,قَالُوا بَشَّرْنَاكَ بِالْحَقِّ فَلَا تَكُنْ مِنَ الْقَانِطِينَ
14,15,56,قال ومن يقنط من رحمة ربه الا الضالون,الحجر,27,قَالَ وَمَنْ يَقْنَطُ مِنْ رَحْمَةِ رَبِّهِ إِلَّا الضَّالُّونَ
14,15,57,قال فما خطبكم ايها المرسلون,الحجر,27,قَالَ فَمَا خَطْبُكُمْ أَيُّهَا الْمُرْسَلُونَ
14,15,58,قالوا انا ارسلنا الى قوم مجرمين,الحجر,27,قَالُوا إِنَّا أُرْسِلْنَا إِلَىٰ قَوْمٍ مُجْرِمِينَ
14,15,59,الا ال لوط انا لمنجوهم اجمعين,الحجر,27,إِلَّا آلَ لُوطٍ إِنَّا لَمُنَجُّوهُمْ أَجْمَعِينَ
14,15,60,الا امراته قدرنا انها لمن الغابرين,الحجر,27,إِلَّا امْرَأَتَهُ قَدَّرْنَا ۙ إِنَّهَا لَمِنَ الْغَابِرِينَ
14,15,61,فلما جاء ال لوط المرسلون,الحجر,27,فَلَمَّا جَاءَ آلَ لُوطٍ الْمُرْسَلُونَ
14,15,62,قال انكم قوم منكرون,الحجر,27,قَالَ إِنَّكُمْ قَوْمٌ مُنْكَرُونَ
14,15,63,قالوا بل جئناك بما كانوا فيه يمترون,الحجر,27,قَالُوا بَلْ جِئْنَاكَ بِمَا كَانُوا فِيهِ يَمْتَرُونَ
14,15,64,واتيناك بالحق وانا لصادقون,الحجر,27,وَأَتَيْنَاكَ بِالْحَقِّ وَإِنَّا لَصَادِقُونَ
14,15,65,فاسر باهلك بقطع من الليل واتبع ادبارهم ولا يلتفت منكم احد وامضوا حيث تؤمرون,الحجر,27,فَأَسْرِ بِأَهْلِكَ بِقِطْعٍ مِنَ اللَّيْلِ وَاتَّبِعْ أَدْبَارَهُمْ وَلَا يَلْتَفِتْ مِنْكُمْ أَحَدٌ وَامْضُوا حَيْثُ تُؤْمَرُونَ
14,15,66,وقضينا اليه ذلك الامر ان دابر هؤلاء مقطوع مصبحين,الحجر,27,وَقَضَيْنَا إِلَيْهِ ذَٰلِكَ الْأَمْرَ أَنَّ دَابِرَ هَٰؤُلَاءِ مَقْطُوعٌ مُصْبِحِينَ
14,15,67,وجاء اهل المدينة يستبشرون,الحجر,27,وَجَاءَ أَهْلُ الْمَدِينَةِ يَسْتَبْشِرُونَ
14,15,68,قال ان هؤلاء ضيفي فلا تفضحون,الحجر,27,قَالَ إِنَّ هَٰؤُلَاءِ ضَيْفِي فَلَا تَفْضَحُونِ
14,15,69,واتقوا الله ولا تخزون,الحجر,27,وَاتَّقُوا اللَّهَ وَلَا تُخْزُونِ
14,15,70,قالوا اولم ننهك عن العالمين,الحجر,27,قَالُوا أَوَلَمْ نَنْهَكَ عَنِ الْعَالَمِينَ
14,15,71,قال هؤلاء بناتي ان كنتم فاعلين,الحجر,27,قَالَ هَٰؤُلَاءِ بَنَاتِي إِنْ كُنْتُمْ فَاعِلِينَ
14,15,72,لعمرك انهم لفي سكرتهم يعمهون,الحجر,27,لَعَمْرُكَ إِنَّهُمْ لَفِي سَكْرَتِهِمْ يَعْمَهُونَ
14,15,73,فاخذتهم الصيحة مشرقين,الحجر,27,فَأَخَذَتْهُمُ الصَّيْحَةُ مُشْرِقِينَ
14,15,74,فجعلنا عاليها سافلها وامطرنا عليهم حجارة من سجيل,الحجر,27,فَجَعَلْنَا عَالِيَهَا سَافِلَهَا وَأَمْطَرْنَا عَلَيْهِمْ حِجَارَةً مِنْ سِجِّيلٍ
14,15,75,ان في ذلك لايات للمتوسمين,الحجر,27,إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِلْمُتَوَسِّمِينَ
14,15,76,وانها لبسبيل مقيم,الحجر,27,وَإِنَّهَا لَبِسَبِيلٍ مُقِيمٍ
14,15,77,ان في ذلك لاية للمؤمنين,الحجر,27,إِنَّ فِي ذَٰلِكَ لَآيَةً لِلْمُؤْمِنِينَ
14,15,78,وان كان اصحاب الايكة لظالمين,الحجر,27,وَإِنْ كَانَ أَصْحَابُ الْأَيْكَةِ لَظَالِمِينَ
14,15,79,فانتقمنا منهم وانهما لبامام مبين,الحجر,27,فَانْتَقَمْنَا مِنْهُمْ وَإِنَّهُمَا لَبِإِمَامٍ مُبِينٍ
14,15,80,ولقد كذب اصحاب الحجر المرسلين,الحجر,27,وَلَقَدْ كَذَّبَ أَصْحَابُ الْحِجْرِ الْمُرْسَلِينَ
14,15,81,واتيناهم اياتنا فكانوا عنها معرضين,الحجر,27,وَآتَيْنَاهُمْ آيَاتِنَا فَكَانُوا عَنْهَا مُعْرِضِينَ
14,15,82,وكانوا ينحتون من الجبال بيوتا امنين,الحجر,27,وَكَانُوا يَنْحِتُونَ مِنَ الْجِبَالِ بُيُوتًا آمِنِينَ
14,15,83,فاخذتهم الصيحة مصبحين,الحجر,27,فَأَخَذَتْهُمُ الصَّيْحَةُ مُصْبِحِينَ
14,15,84,فما اغنى عنهم ما كانوا يكسبون,الحجر,27,فَمَا أَغْنَىٰ عَنْهُمْ مَا كَانُوا يَكْسِبُونَ
14,15,85,وما خلقنا السماوات والارض وما بينهما الا بالحق وان الساعة لاتية فاصفح الصفح الجميل,الحجر,27,وَمَا خَلَقْنَا السَّمَاوَاتِ وَالْأَرْضَ وَمَا بَيْنَهُمَا إِلَّا بِالْحَقِّ ۗ وَإِنَّ السَّاعَةَ لَآتِيَةٌ ۖ فَاصْفَحِ الصَّفْحَ الْجَمِيلَ
14,15,86,ان ربك هو الخلاق العليم,الحجر,27,إِنَّ رَبَّكَ هُوَ الْخَلَّاقُ الْعَلِيمُ
14,15,87,ولقد اتيناك سبعا من المثاني والقران العظيم,الحجر,27,وَلَقَدْ آتَيْنَاكَ سَبْعًا مِنَ الْمَثَانِي وَالْقُرْآنَ الْعَظِيمَ
14,15,88,لا تمدن عينيك الى ما متعنا به ازواجا منهم ولا تحزن عليهم واخفض جناحك للمؤمنين,الحجر,27,لَا تَمُدَّنَّ عَيْنَيْكَ إِلَىٰ مَا مَتَّعْنَا بِهِ أَزْوَاجًا مِنْهُمْ وَلَا تَحْزَنْ عَلَيْهِمْ وَاخْفِضْ جَنَاحَكَ لِلْمُؤْمِنِينَ
14,15,89,وقل اني انا النذير المبين,الحجر,27,وَقُلْ إِنِّي أَنَا النَّذِيرُ الْمُبِينُ
14,15,90,كما انزلنا على المقتسمين,الحجر,27,كَمَا أَنْزَلْنَا عَلَى الْمُقْتَسِمِينَ
14,15,91,الذين جعلوا القران عضين,الحجر,27,الَّذِينَ جَعَلُوا الْقُرْآنَ عِضِينَ
14,15,92,فوربك لنسالنهم اجمعين,الحجر,27,فَوَرَبِّكَ لَنَسْأَلَنَّهُمْ أَجْمَعِينَ
14,15,93,عما كانوا يعملون,الحجر,27,عَمَّا كَانُوا يَعْمَلُونَ
14,15,94,فاصدع بما تؤمر واعرض عن المشركين,الحجر,27,فَاصْدَعْ بِمَا تُؤْمَرُ وَأَعْرِضْ عَنِ الْمُشْرِكِينَ
14,15,95,انا كفيناك المستهزئين,الحجر,27,إِنَّا كَفَيْنَاكَ الْمُسْتَهْزِئِينَ
14,15,96,الذين يجعلون مع الله الها اخر فسوف يعلمون,الحجر,27,الَّذِينَ يَجْعَلُونَ مَعَ اللَّهِ إِلَٰهًا آخَرَ ۚ فَسَوْفَ يَعْلَمُونَ
14,15,97,ولقد نعلم انك يضيق صدرك بما يقولون,الحجر,27,وَلَقَدْ نَعْلَمُ أَنَّكَ يَضِيقُ صَدْرُكَ بِمَا يَقُولُونَ
14,15,98,فسبح بحمد ربك وكن من الساجدين,الحجر,27,فَسَبِّحْ بِحَمْدِ رَبِّكَ وَكُنْ مِنَ السَّاجِدِينَ
14,15,99,واعبد ربك حتى ياتيك اليقين,الحجر,27,وَاعْبُدْ رَبَّكَ حَتَّىٰ يَأْتِيَكَ الْيَقِينُ
14,16,1,بسم الله الرحمن الرحيم اتى امر الله فلا تستعجلوه سبحانه وتعالى عما يشركون,النحل,27,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ أَتَىٰ أَمْرُ اللَّهِ فَلَا تَسْتَعْجِلُوهُ ۚ سُبْحَانَهُ وَتَعَالَىٰ عَمَّا يُشْرِكُونَ
14,16,2,ينزل الملائكة بالروح من امره على من يشاء من عباده ان انذروا انه لا اله الا انا فاتقون,النحل,27,يُنَزِّلُ الْمَلَائِكَةَ بِالرُّوحِ مِنْ أَمْرِهِ عَلَىٰ مَنْ يَشَاءُ مِنْ عِبَادِهِ أَنْ أَنْذِرُوا أَنَّهُ لَا إِلَٰهَ إِلَّا أَنَا فَاتَّقُونِ
14,16,3,خلق السماوات والارض بالحق تعالى عما يشركون,النحل,27,خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ بِالْحَقِّ ۚ تَعَالَىٰ عَمَّا يُشْرِكُونَ
14,16,4,خلق الانسان من نطفة فاذا هو خصيم مبين,النحل,27,خَلَقَ الْإِنْسَانَ مِنْ نُطْفَةٍ فَإِذَا هُوَ خَصِيمٌ مُبِينٌ
14,16,5,والانعام خلقها لكم فيها دفء ومنافع ومنها تاكلون,النحل,27,وَالْأَنْعَامَ خَلَقَهَا ۗ لَكُمْ فِيهَا دِفْءٌ وَمَنَافِعُ وَمِنْهَا تَأْكُلُونَ
14,16,6,ولكم فيها جمال حين تريحون وحين تسرحون,النحل,27,وَلَكُمْ فِيهَا جَمَالٌ حِينَ تُرِيحُونَ وَحِينَ تَسْرَحُونَ
14,16,7,وتحمل اثقالكم الى بلد لم تكونوا بالغيه الا بشق الانفس ان ربكم لرءوف رحيم,النحل,27,وَتَحْمِلُ أَثْقَالَكُمْ إِلَىٰ بَلَدٍ لَمْ تَكُونُوا بَالِغِيهِ إِلَّا بِشِقِّ الْأَنْفُسِ ۚ إِنَّ رَبَّكُمْ لَرَءُوفٌ رَحِيمٌ
14,16,8,والخيل والبغال والحمير لتركبوها وزينة ويخلق ما لا تعلمون,النحل,27,وَالْخَيْلَ وَالْبِغَالَ وَالْحَمِيرَ لِتَرْكَبُوهَا وَزِينَةً ۚ وَيَخْلُقُ مَا لَا تَعْلَمُونَ
14,16,9,وعلى الله قصد السبيل ومنها جائر ولو شاء لهداكم اجمعين,النحل,27,وَعَلَى اللَّهِ قَصْدُ السَّبِيلِ وَمِنْهَا جَائِرٌ ۚ وَلَوْ شَاءَ لَهَدَاكُمْ أَجْمَعِينَ
14,16,10,هو الذي انزل من السماء ماء لكم منه شراب ومنه شجر فيه تسيمون,النحل,27,هُوَ الَّذِي أَنْزَلَ مِنَ السَّمَاءِ مَاءً ۖ لَكُمْ مِنْهُ شَرَابٌ وَمِنْهُ شَجَرٌ فِيهِ تُسِيمُونَ
14,16,11,ينبت لكم به الزرع والزيتون والنخيل والاعناب ومن كل الثمرات ان في ذلك لاية لقوم يتفكرون,النحل,27,يُنْبِتُ لَكُمْ بِهِ الزَّرْعَ وَالزَّيْتُونَ وَالنَّخِيلَ وَالْأَعْنَابَ وَمِنْ كُلِّ الثَّمَرَاتِ ۗ إِنَّ فِي ذَٰلِكَ لَآيَةً لِقَوْمٍ يَتَفَكَّرُونَ
14,16,12,وسخر لكم الليل والنهار والشمس والقمر والنجوم مسخرات بامره ان في ذلك لايات لقوم يعقلون,النحل,27,وَسَخَّرَ لَكُمُ اللَّيْلَ وَالنَّهَارَ وَالشَّمْسَ وَالْقَمَرَ ۖ وَالنُّجُومُ مُسَخَّرَاتٌ بِأَمْرِهِ ۗ إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِقَوْمٍ يَعْقِلُونَ
14,16,13,وما ذرا لكم في الارض مختلفا الوانه ان في ذلك لاية لقوم يذكرون,النحل,27,وَمَا ذَرَأَ لَكُمْ فِي الْأَرْضِ مُخْتَلِفًا أَلْوَانُهُ ۗ إِنَّ فِي ذَٰلِكَ لَآيَةً لِقَوْمٍ يَذَّكَّرُونَ
14,16,14,وهو الذي سخر البحر لتاكلوا منه لحما طريا وتستخرجوا منه حلية تلبسونها وترى الفلك مواخر فيه ولتبتغوا من فضله ولعلكم تشكرون,النحل,27,وَهُوَ الَّذِي سَخَّرَ الْبَحْرَ لِتَأْكُلُوا مِنْهُ لَحْمًا طَرِيًّا وَتَسْتَخْرِجُوا مِنْهُ حِلْيَةً تَلْبَسُونَهَا وَتَرَى الْفُلْكَ مَوَاخِرَ فِيهِ وَلِتَبْتَغُوا مِنْ فَضْلِهِ وَلَعَلَّكُمْ تَشْكُرُونَ
14,16,15,والقى في الارض رواسي ان تميد بكم وانهارا وسبلا لعلكم تهتدون,النحل,27,وَأَلْقَىٰ فِي الْأَرْضِ رَوَاسِيَ أَنْ تَمِيدَ بِكُمْ وَأَنْهَارًا وَسُبُلًا لَعَلَّكُمْ تَهْتَدُونَ
14,16,16,وعلامات وبالنجم هم يهتدون,النحل,27,وَعَلَامَاتٍ ۚ وَبِالنَّجْمِ هُمْ يَهْتَدُونَ
14,16,17,افمن يخلق كمن لا يخلق افلا تذكرون,النحل,27,أَفَمَنْ يَخْلُقُ كَمَنْ لَا يَخْلُقُ ۗ أَفَلَا تَذَكَّرُونَ
14,16,18,وان تعدوا نعمة الله لا تحصوها ان الله لغفور رحيم,النحل,27,وَإِنْ تَعُدُّوا نِعْمَةَ اللَّهِ لَا تُحْصُوهَا ۗ إِنَّ اللَّهَ لَغَفُورٌ رَحِيمٌ
14,16,19,والله يعلم ما تسرون وما تعلنون,النحل,27,وَاللَّهُ يَعْلَمُ مَا تُسِرُّونَ وَمَا تُعْلِنُونَ
14,16,20,والذين يدعون من دون الله لا يخلقون شيئا وهم يخلقون,النحل,27,وَالَّذِينَ يَدْعُونَ مِنْ دُونِ اللَّهِ لَا يَخْلُقُونَ شَيْئًا وَهُمْ يُخْلَقُونَ
14,16,21,اموات غير احياء وما يشعرون ايان يبعثون,النحل,27,أَمْوَاتٌ غَيْرُ أَحْيَاءٍ ۖ وَمَا يَشْعُرُونَ أَيَّانَ يُبْعَثُونَ
14,16,22,الهكم اله واحد فالذين لا يؤمنون بالاخرة قلوبهم منكرة وهم مستكبرون,النحل,27,إِلَٰهُكُمْ إِلَٰهٌ وَاحِدٌ ۚ فَالَّذِينَ لَا يُؤْمِنُونَ بِالْآخِرَةِ قُلُوبُهُمْ مُنْكِرَةٌ وَهُمْ مُسْتَكْبِرُونَ
14,16,23,لا جرم ان الله يعلم ما يسرون وما يعلنون انه لا يحب المستكبرين,النحل,27,لَا جَرَمَ أَنَّ اللَّهَ يَعْلَمُ مَا يُسِرُّونَ وَمَا يُعْلِنُونَ ۚ إِنَّهُ لَا يُحِبُّ الْمُسْتَكْبِرِينَ
14,16,24,واذا قيل لهم ماذا انزل ربكم قالوا اساطير الاولين,النحل,27,وَإِذَا قِيلَ لَهُمْ مَاذَا أَنْزَلَ رَبُّكُمْ ۙ قَالُوا أَسَاطِيرُ الْأَوَّلِينَ
14,16,25,ليحملوا اوزارهم كاملة يوم القيامة ومن اوزار الذين يضلونهم بغير علم الا ساء ما يزرون,النحل,27,لِيَحْمِلُوا أَوْزَارَهُمْ كَامِلَةً يَوْمَ الْقِيَامَةِ ۙ وَمِنْ أَوْزَارِ الَّذِينَ يُضِلُّونَهُمْ بِغَيْرِ عِلْمٍ ۗ أَلَا سَاءَ مَا يَزِرُونَ
14,16,26,قد مكر الذين من قبلهم فاتى الله بنيانهم من القواعد فخر عليهم السقف من فوقهم واتاهم العذاب من حيث لا يشعرون,النحل,27,قَدْ مَكَرَ الَّذِينَ مِنْ قَبْلِهِمْ فَأَتَى اللَّهُ بُنْيَانَهُمْ مِنَ الْقَوَاعِدِ فَخَرَّ عَلَيْهِمُ السَّقْفُ مِنْ فَوْقِهِمْ وَأَتَاهُمُ الْعَذَابُ مِنْ حَيْثُ لَا يَشْعُرُونَ
14,16,27,ثم يوم القيامة يخزيهم ويقول اين شركائي الذين كنتم تشاقون فيهم قال الذين اوتوا العلم ان الخزي اليوم والسوء على الكافرين,النحل,27,ثُمَّ يَوْمَ الْقِيَامَةِ يُخْزِيهِمْ وَيَقُولُ أَيْنَ شُرَكَائِيَ الَّذِينَ كُنْتُمْ تُشَاقُّونَ فِيهِمْ ۚ قَالَ الَّذِينَ أُوتُوا الْعِلْمَ إِنَّ الْخِزْيَ الْيَوْمَ وَالسُّوءَ عَلَى الْكَافِرِينَ
14,16,28,الذين تتوفاهم الملائكة ظالمي انفسهم فالقوا السلم ما كنا نعمل من سوء بلى ان الله عليم بما كنتم تعملون,النحل,27,الَّذِينَ تَتَوَفَّاهُمُ الْمَلَائِكَةُ ظَالِمِي أَنْفُسِهِمْ ۖ فَأَلْقَوُا السَّلَمَ مَا كُنَّا نَعْمَلُ مِنْ سُوءٍ ۚ بَلَىٰ إِنَّ اللَّهَ عَلِيمٌ بِمَا كُنْتُمْ تَعْمَلُونَ
14,16,29,فادخلوا ابواب جهنم خالدين فيها فلبئس مثوى المتكبرين,النحل,27,فَادْخُلُوا أَبْوَابَ جَهَنَّمَ خَالِدِينَ فِيهَا ۖ فَلَبِئْسَ مَثْوَى الْمُتَكَبِّرِينَ
14,16,30,وقيل للذين اتقوا ماذا انزل ربكم قالوا خيرا للذين احسنوا في هذه الدنيا حسنة ولدار الاخرة خير ولنعم دار المتقين,النحل,27,وَقِيلَ لِلَّذِينَ اتَّقَوْا مَاذَا أَنْزَلَ رَبُّكُمْ ۚ قَالُوا خَيْرًا ۗ لِلَّذِينَ أَحْسَنُوا فِي هَٰذِهِ الدُّنْيَا حَسَنَةٌ ۚ وَلَدَارُ الْآخِرَةِ خَيْرٌ ۚ وَلَنِعْمَ دَارُ الْمُتَّقِينَ
14,16,31,جنات عدن يدخلونها تجري من تحتها الانهار لهم فيها ما يشاءون كذلك يجزي الله المتقين,النحل,27,جَنَّاتُ عَدْنٍ يَدْخُلُونَهَا تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ ۖ لَهُمْ فِيهَا مَا يَشَاءُونَ ۚ كَذَٰلِكَ يَجْزِي اللَّهُ الْمُتَّقِينَ
14,16,32,الذين تتوفاهم الملائكة طيبين يقولون سلام عليكم ادخلوا الجنة بما كنتم تعملون,النحل,27,الَّذِينَ تَتَوَفَّاهُمُ الْمَلَائِكَةُ طَيِّبِينَ ۙ يَقُولُونَ سَلَامٌ عَلَيْكُمُ ادْخُلُوا الْجَنَّةَ بِمَا كُنْتُمْ تَعْمَلُونَ
14,16,33,هل ينظرون الا ان تاتيهم الملائكة او ياتي امر ربك كذلك فعل الذين من قبلهم وما ظلمهم الله ولكن كانوا انفسهم يظلمون,النحل,27,هَلْ يَنْظُرُونَ إِلَّا أَنْ تَأْتِيَهُمُ الْمَلَائِكَةُ أَوْ يَأْتِيَ أَمْرُ رَبِّكَ ۚ كَذَٰلِكَ فَعَلَ الَّذِينَ مِنْ قَبْلِهِمْ ۚ وَمَا ظَلَمَهُمُ اللَّهُ وَلَٰكِنْ كَانُوا أَنْفُسَهُمْ يَظْلِمُونَ
14,16,34,فاصابهم سيئات ما عملوا وحاق بهم ما كانوا به يستهزئون,النحل,27,فَأَصَابَهُمْ سَيِّئَاتُ مَا عَمِلُوا وَحَاقَ بِهِمْ مَا كَانُوا بِهِ يَسْتَهْزِئُونَ
14,16,35,وقال الذين اشركوا لو شاء الله ما عبدنا من دونه من شيء نحن ولا اباؤنا ولا حرمنا من دونه من شيء كذلك فعل الذين من قبلهم فهل على الرسل الا البلاغ المبين,النحل,27,وَقَالَ الَّذِينَ أَشْرَكُوا لَوْ شَاءَ اللَّهُ مَا عَبَدْنَا مِنْ دُونِهِ مِنْ شَيْءٍ نَحْنُ وَلَا آبَاؤُنَا وَلَا حَرَّمْنَا مِنْ دُونِهِ مِنْ شَيْءٍ ۚ كَذَٰلِكَ فَعَلَ الَّذِينَ مِنْ قَبْلِهِمْ ۚ فَهَلْ عَلَى الرُّسُلِ إِلَّا الْبَلَاغُ الْمُبِينُ
14,16,36,ولقد بعثنا في كل امة رسولا ان اعبدوا الله واجتنبوا الطاغوت فمنهم من هدى الله ومنهم من حقت عليه الضلالة فسيروا في الارض فانظروا كيف كان عاقبة المكذبين,النحل,27,وَلَقَدْ بَعَثْنَا فِي كُلِّ أُمَّةٍ رَسُولًا أَنِ اعْبُدُوا اللَّهَ وَاجْتَنِبُوا الطَّاغُوتَ ۖ فَمِنْهُمْ مَنْ هَدَى اللَّهُ وَمِنْهُمْ مَنْ حَقَّتْ عَلَيْهِ الضَّلَالَةُ ۚ فَسِيرُوا فِي الْأَرْضِ فَانْظُرُوا كَيْفَ كَانَ عَاقِبَةُ الْمُكَذِّبِينَ
